rental_id,car_id,checkin_type,state,delay_at_checkout_in_minutes,previous_ended_rental_id,time_delta_with_previous_rental_in_minutes,time_delta_previous_rental_groups,late_groups
319,515099,391223,mobile,ended,747.0,,,time delta > 2 hours,late btw 6h and 1 day
320,515156,339993,mobile,ended,8.0,,,time delta > 2 hours,late <= 1 hour
321,515431,334199,mobile,ended,614.0,,,time delta > 2 hours,late btw 6h and 1 day
322,515663,366631,mobile,ended,4.0,,,time delta > 2 hours,late <= 1 hour
323,517677,392485,mobile,ended,28.0,,,time delta > 2 hours,late <= 1 hour
324,517979,394561,mobile,ended,5.0,,,time delta > 2 hours,late <= 1 hour
325,519135,383344,connect,ended,69.0,,,time delta > 2 hours,late btw 1 and 2 hours
326,519321,353459,connect,ended,3.0,,,time delta > 2 hours,late <= 1 hour
327,519967,198687,mobile,ended,870.0,,,time delta > 2 hours,late btw 6h and 1 day
328,521865,401475,connect,ended,113.0,514932.0,540.0,time delta > 2 hours,late btw 1 and 2 hours
329,522544,384479,mobile,ended,47.0,,,time delta > 2 hours,late <= 1 hour
330,523140,390056,mobile,ended,78.0,,,time delta > 2 hours,late btw 1 and 2 hours
331,524084,335239,mobile,ended,147.0,,,time delta > 2 hours,late btw 2 and 3 hours
332,524088,351787,mobile,ended,458.0,,,time delta > 2 hours,late btw 6h and 1 day
333,524306,403410,mobile,ended,166.0,,,time delta > 2 hours,late btw 2 and 3 hours
334,526080,241935,mobile,ended,160.0,,,time delta > 2 hours,late btw 2 and 3 hours
335,527653,343652,mobile,ended,20.0,,,time delta > 2 hours,late <= 1 hour
336,528901,364310,mobile,ended,12.0,,,time delta > 2 hours,late <= 1 hour
337,529438,265546,mobile,ended,15.0,,,time delta > 2 hours,late <= 1 hour
338,530202,361564,mobile,ended,21.0,,,time delta > 2 hours,late <= 1 hour
339,531213,221181,mobile,ended,1357.0,,,time delta > 2 hours,late btw 6h and 1 day
340,531394,320834,connect,ended,7.0,,,time delta > 2 hours,late <= 1 hour
341,531518,391618,connect,ended,3.0,,,time delta > 2 hours,late <= 1 hour
342,531991,389441,mobile,ended,35.0,,,time delta > 2 hours,late <= 1 hour
343,533364,344091,mobile,ended,31.0,536325.0,180.0,time delta > 2 hours,late <= 1 hour
344,533839,180535,mobile,ended,32.0,,,time delta > 2 hours,late <= 1 hour
345,533945,353270,mobile,ended,130.0,,,time delta > 2 hours,late btw 2 and 3 hours
346,534242,288611,mobile,ended,12.0,,,time delta > 2 hours,late <= 1 hour
347,534298,384479,mobile,ended,14.0,,,time delta > 2 hours,late <= 1 hour
348,534923,399535,mobile,ended,224.0,,,time delta > 2 hours,late btw 3 and 4 hours
349,535035,175071,mobile,ended,57.0,,,time delta > 2 hours,late <= 1 hour
350,535066,370485,mobile,ended,628.0,,,time delta > 2 hours,late btw 6h and 1 day
351,535320,290109,mobile,ended,661.0,,,time delta > 2 hours,late btw 6h and 1 day
352,535330,311376,mobile,ended,113.0,,,time delta > 2 hours,late btw 1 and 2 hours
353,535386,405490,mobile,ended,69.0,,,time delta > 2 hours,late btw 1 and 2 hours
354,535903,375307,mobile,ended,67.0,,,time delta > 2 hours,late btw 1 and 2 hours
355,536163,336027,mobile,ended,19.0,,,time delta > 2 hours,late <= 1 hour
356,536207,407820,mobile,ended,18.0,,,time delta > 2 hours,late <= 1 hour
357,536208,366199,connect,ended,21.0,,,time delta > 2 hours,late <= 1 hour
358,536616,399464,mobile,ended,74.0,,,time delta > 2 hours,late btw 1 and 2 hours
359,536829,372687,mobile,ended,15.0,,,time delta > 2 hours,late <= 1 hour
360,536934,376901,connect,ended,35.0,,,time delta > 2 hours,late <= 1 hour
361,536944,405733,mobile,ended,4.0,,,time delta > 2 hours,late <= 1 hour
362,537265,390976,connect,ended,54.0,,,time delta > 2 hours,late <= 1 hour
363,537338,382712,mobile,ended,61.0,,,time delta > 2 hours,late btw 1 and 2 hours
364,537367,374740,mobile,ended,147.0,,,time delta > 2 hours,late btw 2 and 3 hours
365,537441,408821,mobile,ended,25.0,541519.0,90.0,time delta btw 0 and 2 hours,late <= 1 hour
366,537485,394320,mobile,ended,117.0,,,time delta > 2 hours,late btw 1 and 2 hours
367,537499,373233,mobile,ended,170.0,,,time delta > 2 hours,late btw 2 and 3 hours
368,537857,282657,mobile,ended,64.0,,,time delta > 2 hours,late btw 1 and 2 hours
369,537872,315136,connect,ended,23.0,,,time delta > 2 hours,late <= 1 hour
370,538108,409227,mobile,ended,20.0,,,time delta > 2 hours,late <= 1 hour
371,506779,395023,mobile,ended,5.0,,,time delta > 2 hours,late <= 1 hour
372,507519,306450,connect,ended,28.0,,,time delta > 2 hours,late <= 1 hour
373,518090,353292,mobile,ended,17.0,,,time delta > 2 hours,late <= 1 hour
374,518975,350502,connect,ended,51.0,,,time delta > 2 hours,late <= 1 hour
375,519985,333865,mobile,ended,88.0,,,time delta > 2 hours,late btw 1 and 2 hours
376,520192,328263,mobile,ended,146.0,,,time delta > 2 hours,late btw 2 and 3 hours
377,522396,295067,mobile,ended,2.0,,,time delta > 2 hours,late <= 1 hour
378,522678,377805,mobile,ended,179.0,,,time delta > 2 hours,late btw 2 and 3 hours
379,523400,347873,connect,ended,108.0,,,time delta > 2 hours,late btw 1 and 2 hours
380,524338,167490,mobile,ended,13.0,,,time delta > 2 hours,late <= 1 hour
381,525338,324197,mobile,ended,19.0,,,time delta > 2 hours,late <= 1 hour
382,525388,203060,mobile,ended,41.0,,,time delta > 2 hours,late <= 1 hour
383,525959,177313,connect,ended,28.0,,,time delta > 2 hours,late <= 1 hour
384,526519,397642,mobile,ended,35.0,,,time delta > 2 hours,late <= 1 hour
385,527703,270501,mobile,ended,532.0,,,time delta > 2 hours,late btw 6h and 1 day
386,527898,337198,mobile,ended,30.0,,,time delta > 2 hours,late <= 1 hour
387,528440,399489,mobile,ended,2.0,,,time delta > 2 hours,late <= 1 hour
388,528506,392142,mobile,ended,31.0,,,time delta > 2 hours,late <= 1 hour
389,530541,372346,mobile,ended,243.0,,,time delta > 2 hours,late btw 4 and 6 hours
390,530686,378616,mobile,ended,42.0,,,time delta > 2 hours,late <= 1 hour
391,531152,406310,mobile,ended,34.0,,,time delta > 2 hours,late <= 1 hour
392,531745,294327,connect,ended,6.0,,,time delta > 2 hours,late <= 1 hour
393,532355,359343,mobile,ended,320.0,,,time delta > 2 hours,late btw 4 and 6 hours
394,533279,307470,mobile,ended,4.0,,,time delta > 2 hours,late <= 1 hour
395,533622,407383,mobile,ended,12.0,,,time delta > 2 hours,late <= 1 hour
396,533626,358723,mobile,ended,42.0,,,time delta > 2 hours,late <= 1 hour
397,534042,334922,mobile,ended,9.0,,,time delta > 2 hours,late <= 1 hour
398,534393,393148,mobile,ended,25.0,,,time delta > 2 hours,late <= 1 hour
399,534581,352476,mobile,ended,10.0,,,time delta > 2 hours,late <= 1 hour
400,534595,404420,mobile,ended,2.0,,,time delta > 2 hours,late <= 1 hour
401,534802,407614,mobile,ended,96.0,,,time delta > 2 hours,late btw 1 and 2 hours
402,535135,319608,mobile,ended,9.0,,,time delta > 2 hours,late <= 1 hour
403,535339,298429,connect,ended,87.0,,,time delta > 2 hours,late btw 1 and 2 hours
404,535972,393514,mobile,ended,7.0,,,time delta > 2 hours,late <= 1 hour
405,536032,301750,mobile,ended,26.0,,,time delta > 2 hours,late <= 1 hour
406,536404,340579,connect,ended,8.0,,,time delta > 2 hours,late <= 1 hour
407,536764,387431,mobile,ended,58.0,,,time delta > 2 hours,late <= 1 hour
408,537032,390898,mobile,ended,104.0,,,time delta > 2 hours,late btw 1 and 2 hours
409,537099,397992,mobile,ended,15.0,,,time delta > 2 hours,late <= 1 hour
410,537259,400158,mobile,ended,208.0,,,time delta > 2 hours,late btw 3 and 4 hours
411,537400,337219,connect,ended,1.0,,,time delta > 2 hours,late <= 1 hour
412,537657,402528,connect,ended,89.0,,,time delta > 2 hours,late btw 1 and 2 hours
413,538010,312078,connect,ended,10.0,,,time delta > 2 hours,late <= 1 hour
414,538036,330856,mobile,ended,182.0,,,time delta > 2 hours,late btw 3 and 4 hours
415,538136,175289,connect,ended,6.0,547208.0,570.0,time delta > 2 hours,late <= 1 hour
416,538367,279695,mobile,ended,370.0,,,time delta > 2 hours,late btw 6h and 1 day
417,538420,402674,mobile,ended,126.0,,,time delta > 2 hours,late btw 2 and 3 hours
418,519547,363280,mobile,ended,73.0,,,time delta > 2 hours,late btw 1 and 2 hours
419,520260,197523,mobile,ended,8.0,,,time delta > 2 hours,late <= 1 hour
420,521176,351030,mobile,ended,44.0,,,time delta > 2 hours,late <= 1 hour
421,523600,350149,mobile,ended,124.0,,,time delta > 2 hours,late btw 2 and 3 hours
422,524948,404688,mobile,ended,8.0,,,time delta > 2 hours,late <= 1 hour
423,525136,374881,mobile,ended,78.0,,,time delta > 2 hours,late btw 1 and 2 hours
424,525150,393908,mobile,ended,49.0,,,time delta > 2 hours,late <= 1 hour
425,527226,321582,mobile,ended,97.0,536220.0,270.0,time delta > 2 hours,late btw 1 and 2 hours
426,527560,343400,mobile,ended,2632.0,,,time delta > 2 hours,late btw 1 and 2 days
427,529163,260096,connect,ended,245.0,,,time delta > 2 hours,late btw 4 and 6 hours
428,529379,379092,mobile,ended,20.0,,,time delta > 2 hours,late <= 1 hour
429,530025,289681,mobile,ended,76.0,,,time delta > 2 hours,late btw 1 and 2 hours
430,530175,248247,mobile,ended,48.0,,,time delta > 2 hours,late <= 1 hour
431,530570,407199,mobile,ended,31.0,,,time delta > 2 hours,late <= 1 hour
432,530899,396046,mobile,ended,62.0,,,time delta > 2 hours,late btw 1 and 2 hours
433,531621,189889,mobile,ended,60.0,,,time delta > 2 hours,late <= 1 hour
434,531695,391174,mobile,ended,203.0,,,time delta > 2 hours,late btw 3 and 4 hours
435,531719,278935,connect,ended,35.0,,,time delta > 2 hours,late <= 1 hour
436,532031,313432,mobile,ended,62.0,,,time delta > 2 hours,late btw 1 and 2 hours
437,532240,379042,mobile,ended,71084.0,,,time delta > 2 hours,late more than 10 days
438,532361,389451,mobile,ended,4.0,,,time delta > 2 hours,late <= 1 hour
439,532441,300377,mobile,ended,21.0,,,time delta > 2 hours,late <= 1 hour
440,532465,267891,mobile,ended,351.0,,,time delta > 2 hours,late btw 4 and 6 hours
441,532757,317387,mobile,ended,4.0,,,time delta > 2 hours,late <= 1 hour
442,533719,339015,mobile,ended,322.0,,,time delta > 2 hours,late btw 4 and 6 hours
443,533951,310571,mobile,ended,57.0,,,time delta > 2 hours,late <= 1 hour
444,533992,373232,mobile,ended,38.0,,,time delta > 2 hours,late <= 1 hour
445,534056,316449,mobile,ended,1151.0,,,time delta > 2 hours,late btw 6h and 1 day
446,534650,388559,mobile,ended,38.0,,,time delta > 2 hours,late <= 1 hour
447,534662,359992,mobile,ended,25.0,,,time delta > 2 hours,late <= 1 hour
448,534699,270195,mobile,ended,23126.0,,,time delta > 2 hours,late more than 10 days
449,534932,184620,mobile,ended,151.0,,,time delta > 2 hours,late btw 2 and 3 hours
450,535020,351319,mobile,ended,28.0,,,time delta > 2 hours,late <= 1 hour
451,535424,327806,mobile,ended,16.0,,,time delta > 2 hours,late <= 1 hour
452,535450,365575,mobile,ended,29.0,,,time delta > 2 hours,late <= 1 hour
453,535777,382700,mobile,ended,900.0,,,time delta > 2 hours,late btw 6h and 1 day
454,535985,361580,mobile,ended,3.0,,,time delta > 2 hours,late <= 1 hour
455,536194,397878,mobile,ended,385.0,,,time delta > 2 hours,late btw 6h and 1 day
456,536413,364869,mobile,ended,11.0,,,time delta > 2 hours,late <= 1 hour
457,536842,213941,mobile,ended,16.0,,,time delta > 2 hours,late <= 1 hour
458,536948,397466,mobile,ended,11.0,,,time delta > 2 hours,late <= 1 hour
459,537091,331505,mobile,ended,1505.0,,,time delta > 2 hours,late btw 1 and 2 days
460,537154,375915,mobile,ended,719.0,,,time delta > 2 hours,late btw 6h and 1 day
461,537166,297064,mobile,ended,66.0,,,time delta > 2 hours,late btw 1 and 2 hours
462,537388,334020,mobile,ended,235.0,,,time delta > 2 hours,late btw 3 and 4 hours
463,537723,350702,mobile,ended,48.0,,,time delta > 2 hours,late <= 1 hour
464,537841,265664,connect,ended,186.0,536761.0,240.0,time delta > 2 hours,late btw 3 and 4 hours
465,537861,406995,mobile,ended,38.0,,,time delta > 2 hours,late <= 1 hour
466,537876,354299,mobile,ended,58.0,,,time delta > 2 hours,late <= 1 hour
467,538151,188698,mobile,ended,41.0,,,time delta > 2 hours,late <= 1 hour
468,538561,317118,mobile,ended,28.0,,,time delta > 2 hours,late <= 1 hour
469,538639,383540,mobile,ended,38.0,,,time delta > 2 hours,late <= 1 hour
470,538858,352393,connect,ended,22.0,,,time delta > 2 hours,late <= 1 hour
471,539087,332480,mobile,ended,7.0,,,time delta > 2 hours,late <= 1 hour
472,539098,395608,mobile,ended,1808.0,,,time delta > 2 hours,late btw 1 and 2 days
473,539256,370312,mobile,ended,88.0,,,time delta > 2 hours,late btw 1 and 2 hours
474,538218,263232,mobile,ended,273.0,,,time delta > 2 hours,late btw 4 and 6 hours
475,538585,337266,connect,ended,54.0,,,time delta > 2 hours,late <= 1 hour
476,538674,303506,mobile,ended,33.0,,,time delta > 2 hours,late <= 1 hour
477,538823,381687,connect,ended,485.0,,,time delta > 2 hours,late btw 6h and 1 day
478,538938,389785,connect,ended,454.0,,,time delta > 2 hours,late btw 6h and 1 day
479,539293,353535,mobile,ended,8.0,,,time delta > 2 hours,late <= 1 hour
480,539482,371010,mobile,ended,217.0,,,time delta > 2 hours,late btw 3 and 4 hours
481,539496,213557,mobile,ended,67.0,,,time delta > 2 hours,late btw 1 and 2 hours
482,539618,297119,mobile,ended,101.0,538807.0,30.0,time delta btw 0 and 2 hours,late btw 1 and 2 hours
483,539732,291389,mobile,ended,43.0,,,time delta > 2 hours,late <= 1 hour
484,539819,396575,mobile,ended,128.0,,,time delta > 2 hours,late btw 2 and 3 hours
485,540021,349049,mobile,ended,72.0,,,time delta > 2 hours,late btw 1 and 2 hours
486,540081,313432,mobile,ended,108.0,,,time delta > 2 hours,late btw 1 and 2 hours
487,540092,377316,mobile,ended,131.0,,,time delta > 2 hours,late btw 2 and 3 hours
488,540222,360474,connect,ended,71.0,539404.0,180.0,time delta > 2 hours,late btw 1 and 2 hours
489,540589,314326,mobile,ended,225.0,,,time delta > 2 hours,late btw 3 and 4 hours
490,540603,358103,mobile,ended,377.0,,,time delta > 2 hours,late btw 6h and 1 day
491,540665,398086,mobile,ended,6.0,,,time delta > 2 hours,late <= 1 hour
492,540780,287693,mobile,ended,8.0,,,time delta > 2 hours,late <= 1 hour
493,540924,374809,connect,ended,2.0,547311.0,240.0,time delta > 2 hours,late <= 1 hour
494,540942,325695,mobile,ended,2.0,536685.0,600.0,time delta > 2 hours,late <= 1 hour
495,541065,341037,connect,ended,4.0,,,time delta > 2 hours,late <= 1 hour
496,541486,300505,connect,ended,12.0,,,time delta > 2 hours,late <= 1 hour
497,541501,355533,mobile,ended,51.0,,,time delta > 2 hours,late <= 1 hour
498,541672,353324,mobile,ended,19.0,,,time delta > 2 hours,late <= 1 hour
499,541880,384245,mobile,ended,13.0,,,time delta > 2 hours,late <= 1 hour
500,542284,349528,mobile,ended,41.0,,,time delta > 2 hours,late <= 1 hour
501,542299,409406,mobile,ended,12.0,,,time delta > 2 hours,late <= 1 hour
502,542326,334511,mobile,ended,240.0,,,time delta > 2 hours,late btw 3 and 4 hours
503,542401,410393,mobile,ended,7.0,541971.0,180.0,time delta > 2 hours,late <= 1 hour
504,542519,356106,connect,ended,27.0,545322.0,270.0,time delta > 2 hours,late <= 1 hour
505,542671,338940,mobile,ended,6.0,,,time delta > 2 hours,late <= 1 hour
506,542724,362971,mobile,ended,343.0,,,time delta > 2 hours,late btw 4 and 6 hours
507,542888,351586,mobile,ended,54.0,,,time delta > 2 hours,late <= 1 hour
508,543011,159250,mobile,ended,8.0,,,time delta > 2 hours,late <= 1 hour
509,543232,286034,mobile,ended,8.0,,,time delta > 2 hours,late <= 1 hour
510,543369,351393,connect,ended,69.0,,,time delta > 2 hours,late btw 1 and 2 hours
511,543618,381684,mobile,ended,10.0,,,time delta > 2 hours,late <= 1 hour
512,543625,366071,mobile,ended,2.0,538192.0,720.0,time delta > 2 hours,late <= 1 hour
513,543740,276758,mobile,ended,446.0,,,time delta > 2 hours,late btw 6h and 1 day
514,543859,320432,mobile,ended,259.0,,,time delta > 2 hours,late btw 4 and 6 hours
515,544051,404346,mobile,ended,5.0,,,time delta > 2 hours,late <= 1 hour
516,544139,325329,mobile,ended,3.0,,,time delta > 2 hours,late <= 1 hour
517,544290,404542,mobile,ended,27.0,,,time delta > 2 hours,late <= 1 hour
518,544511,306484,mobile,ended,60.0,,,time delta > 2 hours,late <= 1 hour
519,544561,311437,mobile,ended,92.0,,,time delta > 2 hours,late btw 1 and 2 hours
520,544634,401077,mobile,ended,124.0,,,time delta > 2 hours,late btw 2 and 3 hours
521,544679,339215,mobile,ended,51.0,,,time delta > 2 hours,late <= 1 hour
522,544738,290316,mobile,ended,102.0,,,time delta > 2 hours,late btw 1 and 2 hours
523,544747,370190,mobile,ended,16.0,,,time delta > 2 hours,late <= 1 hour
524,544807,195057,mobile,ended,56.0,,,time delta > 2 hours,late <= 1 hour
525,544893,361467,mobile,ended,28.0,,,time delta > 2 hours,late <= 1 hour
526,545055,387753,connect,ended,11.0,,,time delta > 2 hours,late <= 1 hour
527,545082,352535,mobile,ended,2.0,,,time delta > 2 hours,late <= 1 hour
528,545156,393537,mobile,ended,1397.0,,,time delta > 2 hours,late btw 6h and 1 day
529,545226,367919,connect,ended,280.0,,,time delta > 2 hours,late btw 4 and 6 hours
530,538800,192463,connect,ended,50.0,,,time delta > 2 hours,late <= 1 hour
531,538829,302172,mobile,ended,50.0,,,time delta > 2 hours,late <= 1 hour
532,538888,316667,mobile,ended,14.0,,,time delta > 2 hours,late <= 1 hour
533,539179,311265,mobile,ended,41.0,,,time delta > 2 hours,late <= 1 hour
534,539760,216148,connect,ended,194.0,537416.0,0.0,time delta btw 0 and 2 hours,late btw 3 and 4 hours
535,539772,307768,mobile,ended,1017.0,,,time delta > 2 hours,late btw 6h and 1 day
536,539832,337877,mobile,ended,424.0,,,time delta > 2 hours,late btw 6h and 1 day
537,540022,320824,connect,ended,106.0,,,time delta > 2 hours,late btw 1 and 2 hours
538,540026,392277,mobile,ended,1219.0,,,time delta > 2 hours,late btw 6h and 1 day
539,540052,306343,mobile,ended,1.0,,,time delta > 2 hours,late <= 1 hour
540,540108,392813,mobile,ended,840.0,540368.0,120.0,time delta btw 0 and 2 hours,late btw 6h and 1 day
541,540179,319579,mobile,ended,99.0,,,time delta > 2 hours,late btw 1 and 2 hours
542,540189,395769,mobile,ended,51.0,,,time delta > 2 hours,late <= 1 hour
543,540230,349259,mobile,ended,194.0,,,time delta > 2 hours,late btw 3 and 4 hours
544,540249,368724,mobile,ended,236.0,,,time delta > 2 hours,late btw 3 and 4 hours
545,540653,395955,mobile,ended,6.0,,,time delta > 2 hours,late <= 1 hour
546,540748,393845,mobile,ended,130.0,,,time delta > 2 hours,late btw 2 and 3 hours
547,540919,292870,mobile,ended,7.0,,,time delta > 2 hours,late <= 1 hour
548,541271,398676,mobile,ended,55.0,,,time delta > 2 hours,late <= 1 hour
549,541454,351393,connect,ended,254.0,,,time delta > 2 hours,late btw 4 and 6 hours
550,541717,386496,mobile,ended,302.0,,,time delta > 2 hours,late btw 4 and 6 hours
551,541790,410401,mobile,ended,15.0,,,time delta > 2 hours,late <= 1 hour
552,542275,393847,mobile,ended,28.0,,,time delta > 2 hours,late <= 1 hour
553,542594,352248,mobile,ended,14.0,,,time delta > 2 hours,late <= 1 hour
554,542821,336741,mobile,ended,274.0,,,time delta > 2 hours,late btw 4 and 6 hours
555,542864,373024,mobile,ended,7.0,,,time delta > 2 hours,late <= 1 hour
556,543010,374169,connect,ended,42.0,536789.0,120.0,time delta btw 0 and 2 hours,late <= 1 hour
557,543040,397466,mobile,ended,69.0,,,time delta > 2 hours,late btw 1 and 2 hours
558,543056,392088,mobile,ended,116.0,,,time delta > 2 hours,late btw 1 and 2 hours
559,543062,405211,mobile,ended,64.0,,,time delta > 2 hours,late btw 1 and 2 hours
560,543108,376574,mobile,ended,23.0,514474.0,0.0,time delta btw 0 and 2 hours,late <= 1 hour
561,543334,366010,mobile,ended,102.0,,,time delta > 2 hours,late btw 1 and 2 hours
562,543509,382700,mobile,ended,78.0,,,time delta > 2 hours,late btw 1 and 2 hours
563,543591,220877,connect,ended,6.0,,,time delta > 2 hours,late <= 1 hour
564,543629,385128,mobile,ended,72.0,,,time delta > 2 hours,late btw 1 and 2 hours
565,543651,374785,mobile,ended,12.0,,,time delta > 2 hours,late <= 1 hour
566,543757,385011,connect,ended,49.0,,,time delta > 2 hours,late <= 1 hour
567,543866,406999,mobile,ended,14.0,541317.0,150.0,time delta > 2 hours,late <= 1 hour
