rental_id,car_id,checkin_type,state,delay_at_checkout_in_minutes,previous_ended_rental_id,time_delta_with_previous_rental_in_minutes,time_delta_previous_rental_groups,early_groups
5470,561024,374647,mobile,ended,-250.0,,,time delta > 2 hours,early more than 2 hours
5471,561326,379751,connect,ended,-130.0,,,time delta > 2 hours,early more than 2 hours
5472,561367,392367,connect,ended,-84.0,,,time delta > 2 hours,early less than 2 hours
5473,561563,382698,mobile,ended,-42.0,,,time delta > 2 hours,early less than 2 hours
5474,561700,364411,mobile,ended,-51.0,,,time delta > 2 hours,early less than 2 hours
5475,562118,402078,mobile,ended,-74.0,560643.0,150.0,time delta > 2 hours,early less than 2 hours
5476,562229,400293,mobile,ended,-29.0,,,time delta > 2 hours,early less than 2 hours
5477,562497,405355,mobile,ended,-36.0,,,time delta > 2 hours,early less than 2 hours
5478,562554,397333,mobile,ended,-4.0,,,time delta > 2 hours,early less than 2 hours
5479,563229,377127,mobile,ended,-41.0,,,time delta > 2 hours,early less than 2 hours
5480,563590,408408,mobile,ended,-225.0,,,time delta > 2 hours,early more than 2 hours
5481,563880,409569,mobile,ended,-8.0,,,time delta > 2 hours,early less than 2 hours
5482,564107,352528,connect,ended,-125.0,,,time delta > 2 hours,early more than 2 hours
5483,564418,308906,mobile,ended,-6.0,,,time delta > 2 hours,early less than 2 hours
5484,564510,367632,connect,ended,-579.0,563613.0,720.0,time delta > 2 hours,early more than 2 hours
5485,564939,414636,mobile,ended,-35.0,,,time delta > 2 hours,early less than 2 hours
5486,548295,378522,mobile,ended,-870.0,,,time delta > 2 hours,early more than 2 hours
5487,548735,244935,mobile,ended,-11.0,,,time delta > 2 hours,early less than 2 hours
5488,549067,321817,mobile,ended,-5.0,,,time delta > 2 hours,early less than 2 hours
5489,549152,335605,mobile,ended,-9.0,,,time delta > 2 hours,early less than 2 hours
5490,549219,288908,connect,ended,-77.0,,,time delta > 2 hours,early less than 2 hours
5491,549229,340868,connect,ended,-240.0,,,time delta > 2 hours,early more than 2 hours
5492,549592,310094,mobile,ended,-67.0,,,time delta > 2 hours,early less than 2 hours
5493,550188,351547,mobile,ended,-7.0,,,time delta > 2 hours,early less than 2 hours
5494,550313,392683,connect,ended,-26.0,,,time delta > 2 hours,early less than 2 hours
5495,550474,407295,mobile,ended,-26.0,,,time delta > 2 hours,early less than 2 hours
5496,550757,345080,connect,ended,-55.0,549248.0,720.0,time delta > 2 hours,early less than 2 hours
5497,551153,412126,mobile,ended,-33.0,,,time delta > 2 hours,early less than 2 hours
5498,551384,243659,mobile,ended,-99.0,,,time delta > 2 hours,early less than 2 hours
5499,554913,351258,mobile,ended,0.0,555581.0,270.0,time delta > 2 hours,early less than 2 hours
5500,555004,407636,connect,ended,-71.0,,,time delta > 2 hours,early less than 2 hours
5501,555617,286915,mobile,ended,-339.0,,,time delta > 2 hours,early more than 2 hours
5502,556225,397866,mobile,ended,-106.0,,,time delta > 2 hours,early less than 2 hours
5503,556460,398731,mobile,ended,-24.0,,,time delta > 2 hours,early less than 2 hours
5504,556532,317780,mobile,ended,-9.0,,,time delta > 2 hours,early less than 2 hours
5505,556582,287544,mobile,ended,-97.0,,,time delta > 2 hours,early less than 2 hours
5506,556897,408620,connect,ended,-266.0,,,time delta > 2 hours,early more than 2 hours
5507,557452,380936,mobile,ended,-55.0,,,time delta > 2 hours,early less than 2 hours
5508,557587,295830,connect,ended,-404.0,563792.0,720.0,time delta > 2 hours,early more than 2 hours
5509,557732,374746,mobile,ended,-22.0,547231.0,0.0,time delta btw 0 and 2 hours,early less than 2 hours
5510,557831,382970,mobile,ended,-120.0,,,time delta > 2 hours,early more than 2 hours
5511,557883,371520,mobile,ended,-243.0,,,time delta > 2 hours,early more than 2 hours
5512,557911,383002,mobile,ended,-57.0,,,time delta > 2 hours,early less than 2 hours
5513,539828,248604,mobile,ended,-56.0,,,time delta > 2 hours,early less than 2 hours
5514,539864,360334,mobile,ended,-20.0,,,time delta > 2 hours,early less than 2 hours
5515,540060,381787,connect,ended,-7.0,,,time delta > 2 hours,early less than 2 hours
5516,540133,364325,mobile,ended,-26.0,,,time delta > 2 hours,early less than 2 hours
5517,540139,289112,connect,ended,-17.0,,,time delta > 2 hours,early less than 2 hours
5518,540572,346208,connect,ended,-80.0,,,time delta > 2 hours,early less than 2 hours
5519,540728,364957,mobile,ended,-2.0,,,time delta > 2 hours,early less than 2 hours
5520,540847,299845,mobile,ended,-102.0,,,time delta > 2 hours,early less than 2 hours
5521,541103,359864,mobile,ended,-69.0,527333.0,60.0,time delta btw 0 and 2 hours,early less than 2 hours
5522,541199,291723,mobile,ended,-3.0,,,time delta > 2 hours,early less than 2 hours
5523,541434,264086,mobile,ended,-183.0,,,time delta > 2 hours,early more than 2 hours
5524,541558,384468,mobile,ended,-42.0,,,time delta > 2 hours,early less than 2 hours
5525,541618,406388,mobile,ended,-78.0,,,time delta > 2 hours,early less than 2 hours
5526,542083,385131,connect,ended,-12.0,542592.0,180.0,time delta > 2 hours,early less than 2 hours
5527,542179,248272,mobile,ended,-376.0,,,time delta > 2 hours,early more than 2 hours
5528,542430,387949,mobile,ended,-23.0,,,time delta > 2 hours,early less than 2 hours
5529,542771,405122,mobile,ended,-24.0,,,time delta > 2 hours,early less than 2 hours
5530,543165,348526,connect,ended,-310.0,,,time delta > 2 hours,early more than 2 hours
5531,575827,387810,connect,ended,-57.0,,,time delta > 2 hours,early less than 2 hours
5532,555435,315719,mobile,ended,-101.0,,,time delta > 2 hours,early less than 2 hours
5533,555499,393160,mobile,ended,-31.0,,,time delta > 2 hours,early less than 2 hours
5534,555690,354430,mobile,ended,-39.0,,,time delta > 2 hours,early less than 2 hours
5535,556374,298757,connect,ended,-85.0,,,time delta > 2 hours,early less than 2 hours
5536,556636,386498,mobile,ended,-8650.0,,,time delta > 2 hours,early more than 2 hours
5537,556659,310219,connect,ended,-70.0,549808.0,480.0,time delta > 2 hours,early less than 2 hours
5538,556678,402803,mobile,ended,-63.0,,,time delta > 2 hours,early less than 2 hours
5539,556701,335341,mobile,ended,-4.0,,,time delta > 2 hours,early less than 2 hours
5540,556702,381754,mobile,ended,-202.0,,,time delta > 2 hours,early more than 2 hours
5541,556831,385721,connect,ended,-93.0,,,time delta > 2 hours,early less than 2 hours
5542,556837,409344,mobile,ended,-9.0,,,time delta > 2 hours,early less than 2 hours
5543,557001,268496,mobile,ended,-15.0,,,time delta > 2 hours,early less than 2 hours
5544,557012,358772,connect,ended,-29.0,553385.0,60.0,time delta btw 0 and 2 hours,early less than 2 hours
5545,557201,362339,connect,ended,-390.0,,,time delta > 2 hours,early more than 2 hours
5546,557364,318782,connect,ended,-45.0,,,time delta > 2 hours,early less than 2 hours
5547,557706,399575,connect,ended,-17.0,548718.0,720.0,time delta > 2 hours,early less than 2 hours
5548,557813,410687,mobile,ended,-77.0,,,time delta > 2 hours,early less than 2 hours
5549,558051,404449,mobile,ended,-437.0,,,time delta > 2 hours,early more than 2 hours
5550,558062,368230,mobile,ended,-22.0,,,time delta > 2 hours,early less than 2 hours
5551,558146,392953,mobile,ended,-53.0,,,time delta > 2 hours,early less than 2 hours
5552,558169,404460,mobile,ended,-26.0,,,time delta > 2 hours,early less than 2 hours
5553,558157,311376,mobile,ended,-9.0,,,time delta > 2 hours,early less than 2 hours
5554,558558,358849,connect,ended,-117.0,,,time delta > 2 hours,early less than 2 hours
5555,558649,305307,mobile,ended,-60.0,,,time delta > 2 hours,early less than 2 hours
5556,558866,346672,mobile,ended,-5.0,,,time delta > 2 hours,early less than 2 hours
5557,558958,173357,mobile,ended,-29.0,,,time delta > 2 hours,early less than 2 hours
5558,558993,412141,mobile,ended,-1227.0,556871.0,600.0,time delta > 2 hours,early more than 2 hours
5559,559142,338507,mobile,ended,-80.0,,,time delta > 2 hours,early less than 2 hours
5560,559401,350873,connect,ended,-84.0,,,time delta > 2 hours,early less than 2 hours
5561,559631,307470,mobile,ended,-158.0,,,time delta > 2 hours,early more than 2 hours
5562,559854,369706,connect,ended,-211.0,,,time delta > 2 hours,early more than 2 hours
5563,559929,408237,mobile,ended,-18.0,,,time delta > 2 hours,early less than 2 hours
5564,560587,374360,connect,ended,-168.0,,,time delta > 2 hours,early more than 2 hours
5565,560851,292467,mobile,ended,-1.0,,,time delta > 2 hours,early less than 2 hours
5566,561228,357639,mobile,ended,-1203.0,,,time delta > 2 hours,early more than 2 hours
5567,561631,347464,connect,ended,-115.0,,,time delta > 2 hours,early less than 2 hours
5568,561682,190452,mobile,ended,-28.0,,,time delta > 2 hours,early less than 2 hours
5569,561831,307335,mobile,ended,-10.0,,,time delta > 2 hours,early less than 2 hours
5570,561874,382364,mobile,ended,-30.0,,,time delta > 2 hours,early less than 2 hours
5571,562510,333442,connect,ended,-6.0,,,time delta > 2 hours,early less than 2 hours
5572,563088,306742,mobile,ended,-149.0,,,time delta > 2 hours,early more than 2 hours
5573,563188,341881,connect,ended,-38.0,,,time delta > 2 hours,early less than 2 hours
5574,563236,339875,mobile,ended,-2.0,,,time delta > 2 hours,early less than 2 hours
5575,563662,292467,mobile,ended,-30.0,,,time delta > 2 hours,early less than 2 hours
5576,563718,359639,mobile,ended,-75.0,,,time delta > 2 hours,early less than 2 hours
5577,563771,374360,connect,ended,-40.0,,,time delta > 2 hours,early less than 2 hours
5578,563786,345080,connect,ended,-80.0,,,time delta > 2 hours,early less than 2 hours
5579,564101,414847,mobile,ended,-1336.0,,,time delta > 2 hours,early more than 2 hours
5580,564129,368506,mobile,ended,-41.0,555811.0,600.0,time delta > 2 hours,early less than 2 hours
5581,564176,388767,mobile,ended,-25.0,,,time delta > 2 hours,early less than 2 hours
5582,564616,383443,connect,ended,-113.0,563616.0,540.0,time delta > 2 hours,early less than 2 hours
5583,564696,371886,mobile,ended,-30.0,,,time delta > 2 hours,early less than 2 hours
5584,565336,356551,connect,ended,-167.0,,,time delta > 2 hours,early more than 2 hours
5585,565346,410471,mobile,ended,-10.0,,,time delta > 2 hours,early less than 2 hours
5586,565502,399837,mobile,ended,-367.0,,,time delta > 2 hours,early more than 2 hours
5587,558333,412897,mobile,ended,-29.0,,,time delta > 2 hours,early less than 2 hours
5588,558610,402083,connect,ended,-109.0,,,time delta > 2 hours,early less than 2 hours
5589,558643,410657,mobile,ended,-247.0,,,time delta > 2 hours,early more than 2 hours
5590,559118,224375,mobile,ended,-18.0,,,time delta > 2 hours,early less than 2 hours
5591,559170,315670,mobile,ended,-10.0,,,time delta > 2 hours,early less than 2 hours
5592,559244,399507,mobile,ended,-71.0,,,time delta > 2 hours,early less than 2 hours
5593,559816,229668,mobile,ended,-6.0,,,time delta > 2 hours,early less than 2 hours
5594,559862,313615,mobile,ended,-56.0,,,time delta > 2 hours,early less than 2 hours
5595,560761,405142,connect,ended,-67.0,,,time delta > 2 hours,early less than 2 hours
5596,561086,414018,mobile,ended,-15.0,,,time delta > 2 hours,early less than 2 hours
5597,561362,352528,connect,ended,-21.0,527111.0,600.0,time delta > 2 hours,early less than 2 hours
5598,561504,303805,mobile,ended,-67.0,,,time delta > 2 hours,early less than 2 hours
5599,561827,339540,mobile,ended,-79.0,,,time delta > 2 hours,early less than 2 hours
5600,561896,374169,connect,ended,-63.0,,,time delta > 2 hours,early less than 2 hours
5601,561969,390467,connect,ended,-16.0,,,time delta > 2 hours,early less than 2 hours
5602,562201,412104,mobile,ended,-119.0,563920.0,120.0,time delta btw 0 and 2 hours,early less than 2 hours
5603,562590,282880,connect,ended,-11.0,,,time delta > 2 hours,early less than 2 hours
5604,562795,371252,mobile,ended,-7.0,,,time delta > 2 hours,early less than 2 hours
5605,562822,387847,mobile,ended,-21.0,,,time delta > 2 hours,early less than 2 hours
5606,563057,399002,connect,ended,-173.0,,,time delta > 2 hours,early more than 2 hours
5607,563354,331714,mobile,ended,-36.0,,,time delta > 2 hours,early less than 2 hours
5608,563596,362187,connect,ended,-36.0,,,time delta > 2 hours,early less than 2 hours
5609,563908,404326,mobile,ended,-92.0,,,time delta > 2 hours,early less than 2 hours
5610,564061,290726,connect,ended,-239.0,,,time delta > 2 hours,early more than 2 hours
5611,564212,414757,mobile,ended,-164.0,,,time delta > 2 hours,early more than 2 hours
5612,564561,392277,mobile,ended,-34.0,,,time delta > 2 hours,early less than 2 hours
5613,564787,312110,mobile,ended,-6.0,,,time delta > 2 hours,early less than 2 hours
5614,564840,308073,connect,ended,-218.0,,,time delta > 2 hours,early more than 2 hours
5615,565005,384567,connect,ended,-5.0,,,time delta > 2 hours,early less than 2 hours
5616,565181,414681,mobile,ended,-812.0,,,time delta > 2 hours,early more than 2 hours
5617,565238,387810,connect,ended,-163.0,,,time delta > 2 hours,early more than 2 hours
5618,565244,328900,connect,ended,-83.0,,,time delta > 2 hours,early less than 2 hours
5619,565255,374809,connect,ended,-97.0,566437.0,90.0,time delta btw 0 and 2 hours,early less than 2 hours
5620,565669,389338,mobile,ended,-26.0,,,time delta > 2 hours,early less than 2 hours
5621,565716,387810,connect,ended,-289.0,,,time delta > 2 hours,early more than 2 hours
5622,565826,387980,mobile,ended,-36.0,565423.0,270.0,time delta > 2 hours,early less than 2 hours
5623,565939,390611,connect,ended,-149.0,,,time delta > 2 hours,early more than 2 hours
5624,566285,366244,mobile,ended,-46.0,,,time delta > 2 hours,early less than 2 hours
5625,566888,402940,mobile,ended,-4.0,,,time delta > 2 hours,early less than 2 hours
5626,567101,313772,connect,ended,-31.0,,,time delta > 2 hours,early less than 2 hours
5627,567244,379499,mobile,ended,-25.0,,,time delta > 2 hours,early less than 2 hours
5628,565165,346952,mobile,ended,-54.0,,,time delta > 2 hours,early less than 2 hours
5629,565196,355342,mobile,ended,-53.0,,,time delta > 2 hours,early less than 2 hours
5630,565273,351468,mobile,ended,-209.0,559473.0,90.0,time delta btw 0 and 2 hours,early more than 2 hours
5631,565831,294733,mobile,ended,-8.0,,,time delta > 2 hours,early less than 2 hours
5632,565837,338940,mobile,ended,-61.0,,,time delta > 2 hours,early less than 2 hours
5633,565862,371789,mobile,ended,-73.0,,,time delta > 2 hours,early less than 2 hours
5634,566723,357576,connect,ended,-137.0,,,time delta > 2 hours,early more than 2 hours
5635,566289,396202,mobile,ended,-12.0,,,time delta > 2 hours,early less than 2 hours
5636,566720,388032,mobile,ended,-62.0,,,time delta > 2 hours,early less than 2 hours
5637,567233,370256,mobile,ended,-93.0,,,time delta > 2 hours,early less than 2 hours
5638,568183,245379,mobile,ended,-2.0,,,time delta > 2 hours,early less than 2 hours
5639,568312,414757,mobile,ended,-31.0,564212.0,60.0,time delta btw 0 and 2 hours,early less than 2 hours
5640,568776,343829,connect,ended,-252.0,,,time delta > 2 hours,early more than 2 hours
5641,568810,337743,mobile,ended,-95.0,,,time delta > 2 hours,early less than 2 hours
5642,569487,335276,connect,ended,-40.0,560375.0,600.0,time delta > 2 hours,early less than 2 hours
5643,570771,413159,mobile,ended,-1.0,,,time delta > 2 hours,early less than 2 hours
5644,571208,293910,mobile,ended,-28.0,575013.0,600.0,time delta > 2 hours,early less than 2 hours
5645,572808,390927,connect,ended,-75.0,,,time delta > 2 hours,early less than 2 hours
5646,573623,359890,mobile,ended,-126.0,,,time delta > 2 hours,early more than 2 hours
5647,574189,400960,mobile,ended,-24.0,,,time delta > 2 hours,early less than 2 hours
5648,574872,349104,mobile,ended,-18.0,,,time delta > 2 hours,early less than 2 hours
5649,567373,391576,mobile,ended,-96.0,,,time delta > 2 hours,early less than 2 hours
5650,567436,358480,mobile,ended,-661.0,,,time delta > 2 hours,early more than 2 hours
5651,567587,170987,mobile,ended,-58.0,,,time delta > 2 hours,early less than 2 hours
5652,567592,374993,mobile,ended,-48.0,,,time delta > 2 hours,early less than 2 hours
5653,568261,314408,mobile,ended,-52.0,,,time delta > 2 hours,early less than 2 hours
5654,568350,387318,mobile,ended,-626.0,,,time delta > 2 hours,early more than 2 hours
5655,568513,402078,mobile,ended,-23.0,,,time delta > 2 hours,early less than 2 hours
5656,568890,392018,mobile,ended,-3.0,,,time delta > 2 hours,early less than 2 hours
5657,569178,389565,connect,ended,-119.0,,,time delta > 2 hours,early less than 2 hours
5658,569635,405347,mobile,ended,-18.0,,,time delta > 2 hours,early less than 2 hours
5659,546251,329331,mobile,ended,-107.0,,,time delta > 2 hours,early less than 2 hours
5660,546520,382961,mobile,ended,-36.0,,,time delta > 2 hours,early less than 2 hours
