rental_id,car_id,checkin_type,state,delay_at_checkout_in_minutes,previous_ended_rental_id,time_delta_with_previous_rental_in_minutes,time_delta_previous_rental_groups
9409,564979,266862,mobile,ended,236.0,,,time delta > 2 hours
9410,565101,280224,mobile,ended,-3.0,,,time delta > 2 hours
9411,565348,257019,mobile,ended,9.0,,,time delta > 2 hours
9412,565352,409292,mobile,ended,34.0,,,time delta > 2 hours
9413,565353,392718,mobile,ended,-47.0,,,time delta > 2 hours
9414,565358,415801,mobile,ended,4.0,,,time delta > 2 hours
9415,565493,216576,connect,ended,57.0,,,time delta > 2 hours
9416,565598,303570,mobile,ended,131.0,,,time delta > 2 hours
9417,565659,412296,mobile,ended,12.0,,,time delta > 2 hours
9418,565665,340868,connect,ended,-832.0,,,time delta > 2 hours
9419,565670,359046,mobile,ended,119.0,,,time delta > 2 hours
9420,565762,410089,mobile,ended,58.0,,,time delta > 2 hours
9421,565769,389508,mobile,ended,12.0,,,time delta > 2 hours
9422,565785,389307,mobile,ended,-54.0,,,time delta > 2 hours
9423,552935,320134,mobile,ended,2920.0,,,time delta > 2 hours
9424,553017,164960,connect,ended,1.0,,,time delta > 2 hours
9425,553031,406124,connect,ended,-45.0,,,time delta > 2 hours
9426,553069,389664,mobile,ended,-33.0,,,time delta > 2 hours
9427,553099,407371,mobile,ended,1305.0,,,time delta > 2 hours
9428,553209,412439,mobile,ended,-36.0,,,time delta > 2 hours
9429,553226,412208,mobile,ended,-129.0,,,time delta > 2 hours
9430,553278,369845,mobile,ended,-32.0,,,time delta > 2 hours
9431,553475,371602,mobile,ended,31.0,,,time delta > 2 hours
9432,553642,257466,mobile,ended,549.0,,,time delta > 2 hours
9433,553742,383499,mobile,ended,-23.0,,,time delta > 2 hours
9434,553900,398802,mobile,ended,8.0,540217.0,0.0,time delta btw 0 and 2 hours
9435,553994,384396,connect,ended,120.0,,,time delta > 2 hours
9436,554042,260745,mobile,ended,72.0,563190.0,30.0,time delta btw 0 and 2 hours
9437,554074,360460,connect,ended,-28.0,,,time delta > 2 hours
9438,554155,407965,mobile,ended,10.0,,,time delta > 2 hours
9439,554358,345436,mobile,ended,59.0,,,time delta > 2 hours
9440,554396,402078,mobile,ended,388.0,547517.0,630.0,time delta > 2 hours
9441,554412,399524,connect,ended,-101.0,,,time delta > 2 hours
9442,554596,340333,connect,ended,112.0,,,time delta > 2 hours
9443,554683,316449,mobile,ended,-111.0,,,time delta > 2 hours
9444,554896,411376,mobile,ended,120.0,,,time delta > 2 hours
9445,554943,353425,connect,ended,-7.0,,,time delta > 2 hours
9446,555070,295580,mobile,ended,105.0,,,time delta > 2 hours
9447,555263,370171,mobile,ended,25.0,,,time delta > 2 hours
9448,555273,408927,mobile,ended,-58.0,,,time delta > 2 hours
9449,555396,243713,mobile,ended,465.0,,,time delta > 2 hours
9450,555481,399603,mobile,ended,1.0,,,time delta > 2 hours
9451,555516,385627,connect,ended,-18.0,,,time delta > 2 hours
9452,555589,384657,connect,ended,40.0,,,time delta > 2 hours
9453,555638,380853,mobile,ended,11.0,,,time delta > 2 hours
9454,555681,369542,connect,ended,-113.0,,,time delta > 2 hours
9455,555774,363918,mobile,ended,75.0,,,time delta > 2 hours
9456,555810,303930,mobile,ended,61.0,549332.0,630.0,time delta > 2 hours
9457,555861,361518,mobile,ended,-100.0,563287.0,30.0,time delta btw 0 and 2 hours
9458,555922,364922,connect,ended,-11.0,,,time delta > 2 hours
9459,556016,338584,connect,ended,-49.0,,,time delta > 2 hours
9460,556120,383255,mobile,ended,8.0,,,time delta > 2 hours
9461,556199,410649,mobile,ended,-31.0,,,time delta > 2 hours
9462,556221,310576,connect,ended,126.0,,,time delta > 2 hours
9463,556277,409615,mobile,ended,-29.0,,,time delta > 2 hours
9464,556292,371672,mobile,ended,126.0,,,time delta > 2 hours
9465,556312,409646,mobile,ended,-146.0,,,time delta > 2 hours
9466,556515,410226,mobile,ended,48.0,,,time delta > 2 hours
9467,556521,409614,mobile,ended,1.0,,,time delta > 2 hours
9468,556861,392241,connect,ended,-146.0,,,time delta > 2 hours
9469,557058,414139,mobile,ended,211.0,,,time delta > 2 hours
9470,557209,412367,mobile,ended,17.0,,,time delta > 2 hours
9471,557213,395738,mobile,ended,-64.0,,,time delta > 2 hours
9472,565847,317683,mobile,ended,-376.0,,,time delta > 2 hours
9473,565871,392479,mobile,ended,-278.0,,,time delta > 2 hours
9474,562913,265126,mobile,ended,87.0,,,time delta > 2 hours
9475,562975,344815,connect,ended,-181.0,,,time delta > 2 hours
9476,563219,342208,mobile,ended,92.0,,,time delta > 2 hours
9477,563612,379111,mobile,ended,45.0,,,time delta > 2 hours
9478,563960,382303,mobile,ended,3.0,,,time delta > 2 hours
9479,505696,329924,mobile,ended,-20.0,,,time delta > 2 hours
9480,507780,288452,mobile,ended,212.0,,,time delta > 2 hours
9481,509479,276942,mobile,ended,-12.0,,,time delta > 2 hours
9482,509921,284250,mobile,ended,-52.0,,,time delta > 2 hours
9483,510680,378407,mobile,ended,34.0,,,time delta > 2 hours
9484,511916,362498,mobile,ended,3.0,,,time delta > 2 hours
9485,512858,371933,mobile,ended,-201.0,,,time delta > 2 hours
9486,514932,401475,connect,ended,36.0,,,time delta > 2 hours
9487,516589,362187,connect,ended,74.0,564118.0,210.0,time delta > 2 hours
9488,517832,379594,mobile,ended,220.0,,,time delta > 2 hours
9489,519074,332564,mobile,ended,76.0,,,time delta > 2 hours
9490,520951,255956,mobile,ended,68.0,,,time delta > 2 hours
9491,521020,375915,mobile,ended,125.0,,,time delta > 2 hours
9492,521688,263307,mobile,ended,-59.0,,,time delta > 2 hours
9493,521743,315563,mobile,ended,-1.0,,,time delta > 2 hours
9494,522065,394308,mobile,ended,34.0,,,time delta > 2 hours
9495,523101,402882,mobile,ended,-92.0,,,time delta > 2 hours
9496,523594,277669,mobile,ended,-56.0,,,time delta > 2 hours
9497,523824,393172,connect,ended,43.0,,,time delta > 2 hours
9498,524056,317118,mobile,ended,61.0,,,time delta > 2 hours
9499,524243,307695,mobile,ended,-949.0,,,time delta > 2 hours
9500,524299,337266,connect,ended,-12.0,,,time delta > 2 hours
9501,525298,392683,connect,ended,92.0,,,time delta > 2 hours
9502,526192,397838,mobile,ended,10.0,,,time delta > 2 hours
9503,526394,336314,mobile,ended,9.0,,,time delta > 2 hours
9504,526733,192179,connect,ended,-94.0,541656.0,720.0,time delta > 2 hours
9505,526848,366983,connect,ended,-405.0,,,time delta > 2 hours
9506,526851,397569,connect,ended,25.0,,,time delta > 2 hours
9507,527090,397046,mobile,ended,91.0,,,time delta > 2 hours
9508,527128,225795,connect,ended,-1438.0,,,time delta > 2 hours
9509,527354,324640,mobile,ended,-328.0,,,time delta > 2 hours
9510,527943,302778,mobile,ended,530.0,,,time delta > 2 hours
9511,528696,405593,mobile,ended,684.0,,,time delta > 2 hours
9512,528705,361232,mobile,ended,-12.0,,,time delta > 2 hours
9513,528723,401740,mobile,ended,404.0,,,time delta > 2 hours
9514,528769,390078,mobile,ended,-27.0,,,time delta > 2 hours
9515,528914,357980,mobile,ended,487.0,,,time delta > 2 hours
9516,529022,407229,mobile,ended,-5.0,,,time delta > 2 hours
9517,529634,251312,mobile,ended,-190.0,,,time delta > 2 hours
9518,529656,185218,mobile,ended,64.0,,,time delta > 2 hours
9519,530127,368184,mobile,ended,6.0,,,time delta > 2 hours
9520,530328,377440,mobile,ended,125.0,,,time delta > 2 hours
9521,530474,404104,mobile,ended,-147.0,,,time delta > 2 hours
9522,564215,382444,mobile,ended,-76.0,,,time delta > 2 hours
9523,564348,414948,mobile,ended,-2.0,,,time delta > 2 hours
9524,564369,404595,mobile,ended,51.0,,,time delta > 2 hours
9525,564445,293910,mobile,ended,2.0,,,time delta > 2 hours
9526,564535,298388,mobile,ended,62.0,,,time delta > 2 hours
9527,564556,322016,connect,ended,-18.0,,,time delta > 2 hours
9528,564685,283930,mobile,ended,33.0,563173.0,270.0,time delta > 2 hours
9529,564708,312716,mobile,ended,39.0,,,time delta > 2 hours
9530,564974,392256,mobile,ended,-113.0,,,time delta > 2 hours
9531,565100,374741,connect,ended,-71.0,566177.0,0.0,time delta btw 0 and 2 hours
9532,565214,409639,mobile,ended,55.0,,,time delta > 2 hours
9533,565228,415572,mobile,ended,4258.0,,,time delta > 2 hours
9534,565293,377847,mobile,ended,-75.0,,,time delta > 2 hours
9535,565445,353138,mobile,ended,71.0,563150.0,120.0,time delta btw 0 and 2 hours
9536,565544,368724,mobile,ended,-22.0,,,time delta > 2 hours
9537,565556,279764,mobile,ended,-158.0,,,time delta > 2 hours
9538,565569,310444,connect,ended,-110.0,561408.0,570.0,time delta > 2 hours
9539,565585,339358,mobile,ended,4.0,,,time delta > 2 hours
9540,565623,409854,mobile,ended,-88.0,,,time delta > 2 hours
9541,565696,380438,mobile,ended,-44.0,,,time delta > 2 hours
9542,565801,346743,mobile,ended,-27.0,,,time delta > 2 hours
9543,565843,277464,mobile,ended,28.0,,,time delta > 2 hours
9544,565874,390608,connect,ended,-15.0,,,time delta > 2 hours
9545,565938,193912,mobile,ended,34.0,,,time delta > 2 hours
9546,565986,378121,mobile,ended,35.0,,,time delta > 2 hours
9547,566335,405175,mobile,ended,27.0,,,time delta > 2 hours
9548,566397,394884,mobile,ended,-48.0,,,time delta > 2 hours
9549,534416,401968,mobile,ended,127.0,,,time delta > 2 hours
9550,534984,398252,mobile,ended,-33.0,,,time delta > 2 hours
9551,535011,369881,connect,ended,5.0,506161.0,120.0,time delta btw 0 and 2 hours
9552,535034,375650,mobile,ended,103.0,,,time delta > 2 hours
9553,535132,390702,connect,ended,-13.0,,,time delta > 2 hours
9554,535182,404336,mobile,ended,-253.0,,,time delta > 2 hours
9555,535200,340107,mobile,ended,31.0,,,time delta > 2 hours
9556,535451,329663,mobile,ended,1652.0,,,time delta > 2 hours
9557,535539,250644,mobile,ended,133.0,,,time delta > 2 hours
9558,535852,405981,mobile,ended,-23.0,,,time delta > 2 hours
9559,536053,308435,mobile,ended,-80.0,,,time delta > 2 hours
9560,536095,372115,mobile,ended,-161.0,,,time delta > 2 hours
9561,536634,336935,connect,ended,-813.0,,,time delta > 2 hours
9562,536702,409088,mobile,ended,38.0,541455.0,60.0,time delta btw 0 and 2 hours
9563,536816,360902,mobile,ended,-12.0,535641.0,450.0,time delta > 2 hours
9564,537134,290209,mobile,ended,-33.0,,,time delta > 2 hours
9565,537439,305525,connect,ended,-181.0,531276.0,660.0,time delta > 2 hours
9566,537444,368404,mobile,ended,-94.0,,,time delta > 2 hours
9567,537484,358848,connect,ended,27.0,,,time delta > 2 hours
9568,537636,366985,mobile,ended,48.0,,,time delta > 2 hours
9569,537858,335958,mobile,ended,8.0,,,time delta > 2 hours
9570,537859,365575,mobile,ended,-139.0,,,time delta > 2 hours
9571,537943,408418,mobile,ended,391.0,,,time delta > 2 hours
9572,537995,406161,mobile,ended,-514.0,,,time delta > 2 hours
9573,538369,374214,mobile,ended,-30.0,,,time delta > 2 hours
9574,538688,351168,mobile,ended,69.0,,,time delta > 2 hours
9575,538892,376626,mobile,ended,19.0,,,time delta > 2 hours
9576,538939,222934,mobile,ended,9.0,543854.0,60.0,time delta btw 0 and 2 hours
9577,538969,391379,connect,ended,-154.0,,,time delta > 2 hours
9578,539048,188819,mobile,ended,35.0,,,time delta > 2 hours
9579,539123,389719,mobile,ended,6.0,,,time delta > 2 hours
9580,539345,308513,mobile,ended,124.0,,,time delta > 2 hours
9581,539472,300102,mobile,ended,-150.0,,,time delta > 2 hours
9582,539544,180467,mobile,ended,44.0,,,time delta > 2 hours
9583,539588,392368,connect,ended,-226.0,544319.0,60.0,time delta btw 0 and 2 hours
9584,539613,301505,mobile,ended,13.0,,,time delta > 2 hours
9585,539781,365266,connect,ended,-54.0,,,time delta > 2 hours
9586,539793,371509,mobile,ended,55.0,,,time delta > 2 hours
9587,539845,302636,mobile,ended,-232.0,,,time delta > 2 hours
9588,539856,357881,mobile,ended,55.0,,,time delta > 2 hours
9589,539994,262187,mobile,ended,-30.0,,,time delta > 2 hours
9590,540030,406413,mobile,ended,59.0,,,time delta > 2 hours
9591,540064,402528,connect,ended,206.0,,,time delta > 2 hours
9592,540156,340014,connect,ended,57.0,,,time delta > 2 hours
9593,540182,363624,mobile,ended,7.0,,,time delta > 2 hours
9594,540307,398942,connect,ended,2.0,,,time delta > 2 hours
9595,540332,399983,mobile,ended,241.0,,,time delta > 2 hours
9596,540488,393746,mobile,ended,-20.0,,,time delta > 2 hours
9597,540503,399596,mobile,ended,12.0,,,time delta > 2 hours
9598,540523,342699,connect,ended,42.0,537316.0,120.0,time delta btw 0 and 2 hours
9599,540614,403354,mobile,ended,5.0,,,time delta > 2 hours
9600,540726,405733,mobile,ended,9.0,,,time delta > 2 hours
9601,540798,349713,mobile,ended,243.0,,,time delta > 2 hours
9602,540821,209547,mobile,ended,629.0,,,time delta > 2 hours
9603,540828,396250,mobile,ended,5.0,,,time delta > 2 hours
9604,540915,245730,mobile,ended,183.0,,,time delta > 2 hours
9605,540944,335019,mobile,ended,54.0,,,time delta > 2 hours
9606,541036,325915,mobile,ended,-91.0,,,time delta > 2 hours
9607,541192,379310,mobile,ended,47.0,,,time delta > 2 hours
9608,541312,381177,mobile,ended,95.0,,,time delta > 2 hours
9609,541723,291768,mobile,ended,-187.0,,,time delta > 2 hours
9610,541747,397109,mobile,ended,69.0,,,time delta > 2 hours
9611,541858,378407,mobile,ended,-91.0,,,time delta > 2 hours
9612,541879,410316,mobile,ended,-31.0,,,time delta > 2 hours
9613,541983,374676,mobile,ended,-5.0,,,time delta > 2 hours
9614,542495,319365,mobile,ended,-59.0,,,time delta > 2 hours
9615,542775,348625,mobile,ended,35.0,,,time delta > 2 hours
9616,542810,390729,mobile,ended,-121.0,540933.0,0.0,time delta btw 0 and 2 hours
9617,542811,373889,mobile,ended,-32.0,,,time delta > 2 hours
9618,542843,255757,connect,ended,-231.0,,,time delta > 2 hours
9619,542975,251312,mobile,ended,-5.0,,,time delta > 2 hours
9620,543073,397112,mobile,ended,33.0,,,time delta > 2 hours
9621,543179,410645,mobile,ended,-142.0,,,time delta > 2 hours
9622,543207,277464,mobile,ended,-91.0,,,time delta > 2 hours
9623,543241,356260,mobile,ended,-19.0,,,time delta > 2 hours
9624,543374,159536,mobile,ended,-78.0,,,time delta > 2 hours
9625,543486,372109,mobile,ended,40.0,,,time delta > 2 hours
9626,543524,195986,mobile,ended,26.0,539274.0,0.0,time delta btw 0 and 2 hours
9627,550592,178845,mobile,ended,0.0,,,time delta > 2 hours
9628,550630,399190,mobile,ended,92.0,,,time delta > 2 hours
9629,550634,399361,mobile,ended,9.0,,,time delta > 2 hours
9630,550669,386830,mobile,ended,12.0,,,time delta > 2 hours
9631,550813,412023,mobile,ended,532.0,,,time delta > 2 hours
9632,550819,384594,mobile,ended,16.0,,,time delta > 2 hours
9633,550857,405420,mobile,ended,112.0,553313.0,360.0,time delta > 2 hours
9634,550970,365926,connect,ended,596.0,,,time delta > 2 hours
9635,551005,383126,mobile,ended,14.0,,,time delta > 2 hours
9636,551076,306742,mobile,ended,-50.0,,,time delta > 2 hours
9637,551383,389998,mobile,ended,14.0,,,time delta > 2 hours
9638,557064,387842,mobile,ended,-56.0,,,time delta > 2 hours
9639,557155,342452,connect,ended,37.0,,,time delta > 2 hours
9640,557200,405054,mobile,ended,48.0,,,time delta > 2 hours
9641,557330,360902,mobile,ended,-119.0,,,time delta > 2 hours
9642,557343,372809,connect,ended,104.0,,,time delta > 2 hours
9643,557478,220732,mobile,ended,52.0,,,time delta > 2 hours
9644,557501,366251,mobile,ended,17.0,,,time delta > 2 hours
9645,557577,410243,mobile,ended,8.0,,,time delta > 2 hours
9646,557611,333442,connect,ended,-8.0,,,time delta > 2 hours
9647,557772,392368,connect,ended,-61.0,,,time delta > 2 hours
9648,557826,406104,mobile,ended,-43.0,,,time delta > 2 hours
9649,557832,361806,mobile,ended,79.0,,,time delta > 2 hours
9650,557967,403526,mobile,ended,-114.0,,,time delta > 2 hours
9651,557984,291982,mobile,ended,-839.0,,,time delta > 2 hours
9652,558048,392732,mobile,ended,97.0,,,time delta > 2 hours
9653,558067,405858,mobile,ended,-40.0,,,time delta > 2 hours
9654,558107,318995,mobile,ended,9.0,,,time delta > 2 hours
9655,558242,358054,mobile,ended,-136.0,,,time delta > 2 hours
9656,558310,312434,mobile,ended,172.0,,,time delta > 2 hours
9657,558442,373484,mobile,ended,21.0,,,time delta > 2 hours
9658,558588,375621,connect,ended,41.0,,,time delta > 2 hours
9659,558656,395572,mobile,ended,62.0,,,time delta > 2 hours
9660,558752,390611,connect,ended,-10.0,,,time delta > 2 hours
9661,558855,401259,mobile,ended,21.0,,,time delta > 2 hours
9662,558903,371517,mobile,ended,15.0,,,time delta > 2 hours
9663,558935,334469,mobile,ended,-32.0,,,time delta > 2 hours
9664,558942,401595,mobile,ended,100.0,,,time delta > 2 hours
9665,558979,407070,mobile,ended,-128.0,,,time delta > 2 hours
9666,559052,399640,mobile,ended,21.0,,,time delta > 2 hours
9667,559086,358352,mobile,ended,24.0,,,time delta > 2 hours
9668,559096,242223,mobile,ended,204.0,,,time delta > 2 hours
9669,559102,392859,mobile,ended,13.0,,,time delta > 2 hours
9670,559291,357958,mobile,ended,70.0,,,time delta > 2 hours
9671,559303,322765,mobile,ended,-1.0,,,time delta > 2 hours
9672,559492,339475,mobile,ended,-3.0,555193.0,270.0,time delta > 2 hours
9673,559531,324186,mobile,ended,16.0,,,time delta > 2 hours
9674,559536,406062,connect,ended,-642.0,,,time delta > 2 hours
9675,559703,401209,mobile,ended,-86.0,,,time delta > 2 hours
9676,559984,319866,connect,ended,-15.0,,,time delta > 2 hours
9677,560047,307439,mobile,ended,10.0,,,time delta > 2 hours
9678,560076,352528,connect,ended,-102.0,561362.0,30.0,time delta btw 0 and 2 hours
9679,560199,412378,mobile,ended,108.0,,,time delta > 2 hours
9680,560450,384494,mobile,ended,69.0,,,time delta > 2 hours
9681,560536,392981,mobile,ended,68.0,,,time delta > 2 hours
9682,560541,412593,mobile,ended,8.0,,,time delta > 2 hours
9683,560727,289383,mobile,ended,20.0,,,time delta > 2 hours
9684,560838,396741,mobile,ended,9.0,,,time delta > 2 hours
9685,560860,385642,mobile,ended,115.0,,,time delta > 2 hours
9686,560904,376406,connect,ended,-17.0,,,time delta > 2 hours
9687,545032,363918,mobile,ended,-549.0,,,time delta > 2 hours
9688,545054,382901,mobile,ended,-150.0,,,time delta > 2 hours
9689,545169,352650,connect,ended,49.0,540370.0,120.0,time delta btw 0 and 2 hours
9690,545294,382884,mobile,ended,-117.0,,,time delta > 2 hours
9691,545429,382365,mobile,ended,54.0,,,time delta > 2 hours
9692,545464,216626,mobile,ended,-36.0,,,time delta > 2 hours
9693,545493,383329,mobile,ended,60.0,,,time delta > 2 hours
9694,545548,390729,mobile,ended,16.0,,,time delta > 2 hours
9695,545802,253912,mobile,ended,77.0,,,time delta > 2 hours
9696,545863,212965,connect,ended,-1095.0,,,time delta > 2 hours
9697,545996,357063,mobile,ended,-87.0,,,time delta > 2 hours
9698,546157,403039,mobile,ended,-110.0,,,time delta > 2 hours
9699,546178,392485,mobile,ended,124.0,,,time delta > 2 hours
9700,546230,285007,mobile,ended,-96.0,,,time delta > 2 hours
9701,546256,294189,mobile,ended,80.0,,,time delta > 2 hours
9702,546380,409663,mobile,ended,-117.0,,,time delta > 2 hours
9703,546392,204444,mobile,ended,-6.0,,,time delta > 2 hours
9704,546772,370544,mobile,ended,-96.0,,,time delta > 2 hours
9705,546836,410356,mobile,ended,9.0,,,time delta > 2 hours
9706,547012,407865,mobile,ended,65.0,,,time delta > 2 hours
9707,547055,337219,connect,ended,105.0,,,time delta > 2 hours
9708,547182,331900,mobile,ended,4.0,,,time delta > 2 hours
9709,547385,286832,mobile,ended,85.0,,,time delta > 2 hours
9710,547386,409341,mobile,ended,-78.0,,,time delta > 2 hours
9711,555999,196257,mobile,ended,-2.0,,,time delta > 2 hours
